Flight;Time;Length;Airline;AirportFrom;AirportTo;DayOfWeek;Class
688.0;940.0;104.0;AS;PDX;SJC;5;0
2352.0;656.0;140.0;XE;OMA;IAH;5;0
2118.0;630.0;92.0;DL;MCO;ATL;1;0
520.0;745.0;95.0;WN;MCO;RDU;4;0
7292.0;1330.0;101.0;YV;IAD;CHS;7;0
2303.0;510.0;169.0;XE;CLT;IAH;4;0
3342.0;735.0;80.0;MQ;DFW;CRP;5;0
181.0;615.0;205.0;WN;HOU;LAS;1;0
2786.0;570.0;172.0;XE;CLE;MIA;6;0
4171.0;865.0;83.0;9E;DTW;BGM;4;0
1829.0;1170.0;95.0;US;BOS;PHL;3;0
5523.0;510.0;90.0;EV;ATL;ROA;3;0
707.0;360.0;160.0;UA;ORD;DEN;2;0
4312.0;425.0;60.0;MQ;FWA;ORD;2;0
405.0;765.0;205.0;AA;IAD;DFW;2;0
1762.0;780.0;149.0;US;MSP;PHL;3;0
2178.0;420.0;122.0;DL;DTW;CLT;3;0
1495.0;425.0;175.0;AA;JAX;DFW;1;0
1198.0;720.0;132.0;US;PBI;DCA;2;0
5421.0;655.0;77.0;EV;ATL;GNV;6;0
2.0;560.0;332.0;AA;LAX;JFK;2;0
4758.0;1027.0;142.0;OO;SLC;MCI;2;0
1334.0;452.0;94.0;DL;ATL;RIC;3;0
2240.0;440.0;146.0;XE;IAH;RDU;5;0
1047.0;990.0;135.0;WN;ORF;MDW;1;0
26.0;940.0;325.0;HA;HNL;PDX;6;0
2793.0;465.0;150.0;MQ;FSD;DFW;5;0
86.0;1215.0;100.0;CO;EWR;CLE;7;0
1602.0;360.0;223.0;DL;LAS;ATL;7;0
2825.0;455.0;60.0;MQ;DFW;TUL;3;0
996.0;415.0;160.0;FL;BOS;MKE;6;0
6661.0;648.0;131.0;OH;BNA;LGA;4;0
3920.0;755.0;100.0;WN;OKC;DEN;2;0
4943.0;611.0;68.0;EV;TLH;ATL;1;0
6739.0;1303.0;102.0;OO;DEN;ELP;4;0
4198.0;660.0;75.0;9E;DCA;JFK;2;0
200.0;810.0;233.0;UA;SEA;ORD;2;0
795.0;1065.0;150.0;AA;MIA;STT;5;0
2552.0;965.0;78.0;XE;GRB;CLE;4;0
5592.0;595.0;67.0;EV;ATL;CAE;4;0
3744.0;740.0;70.0;WN;LAS;SAN;1;0
4949.0;677.0;85.0;EV;JAN;ATL;3;0
660.0;501.0;121.0;UA;LAS;DEN;1;0
1744.0;390.0;97.0;US;CLT;PHL;4;0
7047.0;1305.0;64.0;OO;DEN;DRO;7;0
3909.0;925.0;110.0;MQ;TYS;ORD;5;0
318.0;1215.0;186.0;CO;EWR;TPA;4;0
1352.0;535.0;55.0;AA;DFW;OKC;3;0
7134.0;782.0;55.0;EV;ORF;IAD;1;0
2278.0;370.0;80.0;WN;LAX;OAK;1;0
634.0;400.0;158.0;AS;PDX;PHX;7;0
1559.0;710.0;169.0;US;PHL;FLL;3;0
1210.0;600.0;274.0;DL;SLC;BOS;4;0
1179.0;605.0;119.0;US;FLL;CLT;4;0
3614.0;390.0;185.0;MQ;CLE;MIA;3;0
73.0;1155.0;175.0;DL;JFK;ATL;5;0
573.0;780.0;101.0;UA;SAN;SFO;6;0
480.0;1070.0;165.0;AA;SAN;DFW;7;0
6585.0;851.0;105.0;OO;BNA;ORD;7;0
1289.0;465.0;105.0;WN;SEA;SMF;4;0
128.0;710.0;90.0;FL;TPA;ATL;5;0
1096.0;480.0;140.0;FL;MCO;IND;5;0
882.0;855.0;50.0;WN;BWI;ORF;2;0
265.0;1110.0;34.0;HA;OGG;HNL;1;0
2486.0;940.0;137.0;DL;ATL;LGA;4;0
6647.0;345.0;107.0;OO;BZN;DEN;5;0
521.0;570.0;144.0;FL;BWI;TPA;1;0
1461.0;435.0;159.0;FL;MDW;MCO;7;0
2640.0;875.0;123.0;YV;CLT;STL;7;0
1786.0;1075.0;123.0;US;CLT;MHT;5;0
4389.0;840.0;75.0;MQ;BOS;JFK;1;0
6279.0;787.0;60.0;OO;LAX;IPL;7;0
2343.0;420.0;145.0;WN;SEA;LAS;5;0
1633.0;385.0;75.0;WN;LAS;TUS;1;0
303.0;360.0;404.0;UA;JFK;SFO;4;0
1783.0;725.0;75.0;WN;ALB;BWI;7;0
458.0;775.0;165.0;CO;IAH;DCA;4;0
6614.0;746.0;153.0;OO;DEN;PSC;2;0
2248.0;925.0;112.0;DL;DTW;LGA;3;0
491.0;387.0;113.0;UA;OKC;DEN;3;0
6481.0;1301.0;77.0;OO;DEN;ICT;5;0
283.0;923.0;148.0;UA;DEN;SAN;1;0
19.0;565.0;340.0;HA;SMF;HNL;2;0
6457.0;392.0;121.0;OH;ORF;CVG;5;0
2753.0;470.0;188.0;DL;LGA;TPA;5;0
1860.0;935.0;85.0;WN;LIT;HOU;2;0
1448.0;990.0;171.0;DL;AUS;DTW;1;0
2923.0;420.0;198.0;DL;MSP;MCO;1;0
1745.0;420.0;160.0;WN;SEA;DEN;6;0
1849.0;1090.0;187.0;US;PHL;MSP;7;0
6455.0;730.0;80.0;OO;YUM;LAX;2;0
6458.0;1142.0;78.0;OO;LAX;TUS;3;0
5919.0;491.0;85.0;XE;IAD;CAE;7;0
865.0;666.0;68.0;FL;MCO;EYW;7;0
1310.0;1040.0;85.0;DL;IND;DTW;3;0
3765.0;870.0;150.0;MQ;DEN;ORD;6;0
375.0;1320.0;100.0;AA;DFW;ELP;2;0
1124.0;1080.0;90.0;WN;STL;DTW;2;0
21.0;1167.0;168.0;UA;DEN;OAK;4;0
7255.0;1188.0;62.0;YV;PIT;IAD;2;0
6506.0;790.0;164.0;OH;MSP;DFW;7;0
1033.0;705.0;40.0;YV;HNL;KOA;2;0
143.0;1120.0;90.0;WN;SAN;OAK;3;0
2249.0;610.0;88.0;XE;IAH;MEM;1;0
167.0;1072.0;396.0;UA;BOS;LAX;6;0
439.0;1085.0;338.0;US;PHL;LAS;2;0
3789.0;980.0;107.0;9E;IAH;MEM;1;0
7108.0;330.0;114.0;EV;PWM;IAD;5;0
2945.0;679.0;59.0;YV;CLT;CHS;5;0
722.0;1047.0;139.0;FL;MSY;BWI;1;0
312.0;1015.0;83.0;UA;IAD;BDL;4;0
1687.0;1199.0;200.0;AA;JFK;MIA;3;0
2663.0;420.0;394.0;DL;JFK;LAX;2;0
4441.0;735.0;95.0;OO;FCA;SLC;1;0
175.0;620.0;100.0;FL;ATL;RSW;1;0
2046.0;998.0;212.0;DL;PHX;ATL;2;0
367.0;470.0;80.0;WN;BNA;ECP;5;0
2306.0;330.0;97.0;DL;LIT;ATL;5;0
871.0;1030.0;90.0;WN;SAN;SFO;3;0
3858.0;615.0;130.0;9E;OMA;DTW;4;0
1696.0;1055.0;150.0;AA;MSY;ORD;2;0
1718.0;1280.0;67.0;US;DCA;SYR;2;0
17.0;650.0;183.0;B6;JFK;FLL;3;0
361.0;480.0;276.0;UA;LGA;DEN;4;0
4559.0;650.0;120.0;MQ;LGA;CMH;3;0
1606.0;545.0;270.0;DL;LAX;DTW;5;0
587.0;1260.0;167.0;US;PHX;GEG;3;0
1928.0;615.0;159.0;DL;MCO;DTW;4;0
7002.0;930.0;40.0;OO;COS;DEN;6;0
5393.0;330.0;57.0;EV;MGM;ATL;3;0
581.0;360.0;111.0;UA;PHX;DEN;4;0
2493.0;1055.0;255.0;AA;BDL;DFW;7;0
203.0;885.0;350.0;AA;MIA;LAX;1;0
98.0;59.0;213.0;B6;DEN;JFK;6;0
881.0;465.0;334.0;AS;OAK;OGG;1;0
6443.0;658.0;192.0;OO;OKC;LAX;5;0
4469.0;735.0;120.0;MQ;DCA;BNA;7;0
5153.0;735.0;68.0;EV;ATL;MYR;5;0
7040.0;556.0;79.0;OO;SFO;ACV;5;0
3904.0;1025.0;80.0;MQ;ORD;CLE;7;0
113.0;950.0;338.0;US;PHL;LAS;3;0
1259.0;755.0;125.0;AA;DFW;DEN;4;0
5991.0;360.0;105.0;XE;XNA;ORD;1;0
782.0;445.0;240.0;WN;LAX;MDW;3;0
1558.0;15.0;222.0;US;PHX;CLT;7;0
1355.0;440.0;270.0;AA;BOS;DFW;6;0
1376.0;970.0;200.0;AA;MIA;DFW;4;0
1871.0;475.0;190.0;AA;PBI;DFW;7;0
2092.0;660.0;67.0;XE;DCA;EWR;1;0
581.0;430.0;140.0;AA;DCA;STL;3;0
526.0;435.0;80.0;WN;BWI;BOS;2;0
4859.0;1110.0;108.0;OO;XNA;MSP;2;0
1019.0;400.0;185.0;AA;CLT;DFW;5;0
689.0;1160.0;98.0;DL;ATL;RIC;2;0
2984.0;1140.0;81.0;YV;LGB;PHX;4;0
778.0;601.0;92.0;UA;BDL;IAD;4;0
6265.0;825.0;80.0;OH;DTW;ROC;4;0
1937.0;605.0;175.0;US;PHL;PBI;4;0
1018.0;1370.0;63.0;B6;JFK;BOS;4;0
3314.0;375.0;165.0;MQ;FWA;DFW;3;0
481.0;530.0;279.0;CO;CLE;LAS;5;0
3377.0;1015.0;60.0;MQ;TXK;DFW;1;0
6912.0;545.0;183.0;OO;COS;IAD;7;0
576.0;610.0;97.0;UA;DEN;OKC;1;0
1241.0;720.0;163.0;US;PHL;TPA;7;0
7000.0;1015.0;95.0;OO;SGF;ORD;5;0
3793.0;573.0;90.0;9E;CLT;ATL;4;0
705.0;365.0;250.0;AA;LGA;DFW;4;0
726.0;1228.0;121.0;UA;DEN;MSP;2;0
2123.0;343.0;142.0;DL;BOS;DTW;1;0
2828.0;1150.0;105.0;YV;RNO;PHX;2;0
1164.0;998.0;122.0;DL;MCI;ATL;2;0
1482.0;450.0;160.0;AA;SJU;MIA;3;0
6678.0;886.0;37.0;OO;MRY;SFO;1;0
2038.0;653.0;137.0;DL;SAT;ATL;7;0
573.0;530.0;240.0;FL;MKE;PHX;5;0
458.0;540.0;154.0;AS;SEA;LAX;3;0
6348.0;360.0;95.0;OH;BUF;JFK;4;0
6477.0;771.0;83.0;OO;LAX;SMF;6;0
1071.0;895.0;100.0;AA;MEM;DFW;1;0
1747.0;540.0;163.0;DL;LGA;ATL;1;0
610.0;663.0;111.0;UA;ORD;DCA;5;0
1258.0;1107.0;87.0;B6;IAD;BOS;5;0
2434.0;600.0;83.0;XE;IAH;PNS;4;0
2180.0;420.0;219.0;DL;SLC;DTW;6;0
1744.0;445.0;135.0;WN;ONT;DEN;5;0
78.0;1085.0;122.0;FL;FLL;ATL;3;0
60.0;440.0;69.0;AS;JNU;KTN;5;0
4028.0;1035.0;170.0;MQ;JAX;ORD;5;0
344.0;850.0;122.0;AS;SEA;OAK;5;0
6382.0;420.0;60.0;OH;AZO;DTW;7;0
2167.0;540.0;158.0;XE;IAH;TUS;6;0
5364.0;375.0;79.0;EV;MGM;MEM;6;0
1292.0;565.0;93.0;B6;PIT;BOS;2;0
1997.0;360.0;118.0;US;ORD;CLT;2;0
5076.0;648.0;125.0;EV;OKC;ATL;5;0
1426.0;495.0;65.0;WN;DAL;LBB;1;0
840.0;375.0;120.0;WN;DEN;PHX;3;0
1542.0;395.0;322.0;DL;SEA;JFK;5;0
1496.0;780.0;168.0;DL;MSP;LGA;3;0
1826.0;1225.0;70.0;AA;DFW;ICT;1;0
2902.0;655.0;110.0;MQ;DFW;SAF;2;0
2123.0;600.0;79.0;US;BOS;LGA;5;0
1596.0;1000.0;95.0;FL;TPA;GPT;3;0
293.0;871.0;149.0;B6;SEA;LGB;7;0
473.0;450.0;120.0;FL;BWI;ATL;6;0
1788.0;450.0;110.0;WN;TUL;DEN;6;0
3807.0;730.0;53.0;9E;DTW;MBS;5;0
2655.0;1350.0;60.0;YV;CLT;MYR;3;0
2684.0;633.0;146.0;DL;MIA;DCA;6;0
6692.0;480.0;223.0;OH;IAH;JFK;7;0
1203.0;810.0;164.0;FL;MDW;RSW;5;0
1694.0;445.0;120.0;DL;ATL;PHL;5;0
1656.0;380.0;116.0;US;BUF;CLT;2;0
2425.0;1050.0;130.0;DL;BWI;ATL;4;0
5289.0;885.0;85.0;EV;ATL;JAN;2;0
72.0;469.0;320.0;UA;HNL;SFO;4;0
1953.0;1071.0;216.0;DL;MCO;MSP;3;0
1698.0;645.0;160.0;AA;DFW;DCA;4;0
6476.0;1218.0;102.0;OO;BIS;DEN;1;0
1114.0;895.0;106.0;B6;MCO;RIC;6;0
521.0;420.0;170.0;B6;EWR;MCO;6;0
1185.0;380.0;200.0;AA;RDU;DFW;3;0
3751.0;1125.0;215.0;MQ;ORD;SLC;2;0
783.0;484.0;80.0;FL;PHF;LGA;4;0
1669.0;490.0;75.0;WN;ABQ;PHX;1;0
307.0;1009.0;354.0;UA;BWI;LAX;2;0
5313.0;360.0;105.0;EV;EWN;ATL;1;0
1125.0;570.0;168.0;US;CLT;IAH;1;0
5217.0;855.0;79.0;EV;JAN;ATL;1;0
3980.0;1315.0;110.0;9E;MSP;ICT;2;0
454.0;1020.0;311.0;US;BWI;PHX;4;0
2096.0;735.0;70.0;WN;BUF;BWI;3;0
562.0;635.0;116.0;UA;SFO;PDX;4;0
2718.0;360.0;145.0;YV;MRY;PHX;3;0
1624.0;885.0;160.0;WN;SEA;DEN;5;0
6632.0;805.0;131.0;OO;SGF;DEN;6;0
2773.0;930.0;70.0;DL;DTW;MKE;3;0
2885.0;645.0;80.0;MQ;MLU;DFW;4;0
1392.0;1110.0;95.0;WN;ABQ;DAL;4;0
2667.0;595.0;201.0;YV;CLT;SAT;6;0
1972.0;1040.0;115.0;AA;ORD;RDU;2;0
1702.0;980.0;114.0;US;CLT;BDL;4;0
189.0;958.0;42.0;HA;KOA;HNL;3;0
796.0;497.0;319.0;UA;IAD;LAS;5;0
2254.0;555.0;60.0;WN;TUL;DAL;7;0
2655.0;435.0;80.0;WN;TUS;LAS;4;0
1010.0;839.0;78.0;B6;JFK;BOS;7;0
337.0;1049.0;136.0;FL;PHL;ATL;4;0
6426.0;737.0;49.0;OO;SMF;SFO;2;0
501.0;600.0;170.0;AS;SNA;SEA;4;0
6961.0;612.0;80.0;OO;DEN;LNK;3;0
406.0;837.0;93.0;FL;ATL;IND;1;0
1270.0;1280.0;280.0;AA;LAX;MIA;4;0
2146.0;330.0;85.0;DL;MSN;DTW;3;0
139.0;1221.0;115.0;FL;BWI;JAX;5;0
2038.0;650.0;185.0;AA;MIA;DTW;1;0
7255.0;753.0;59.0;YV;IAD;PIT;7;0
660.0;420.0;230.0;AS;SEA;DFW;7;0
2930.0;1095.0;55.0;MQ;DFW;SHV;5;0
2155.0;543.0;155.0;XE;MSP;EWR;4;0
1486.0;400.0;131.0;DL;ATL;LGA;5;0
595.0;520.0;55.0;WN;SJC;RNO;3;0
2839.0;419.0;135.0;DL;DCA;ATL;5;0
3038.0;1217.0;114.0;XE;IAH;BNA;5;0
3140.0;445.0;59.0;XE;SAT;IAH;3;0
3949.0;700.0;70.0;WN;BNA;CMH;5;0
2159.0;1130.0;191.0;DL;JFK;MCO;4;0
1914.0;440.0;200.0;WN;ALB;FLL;2;0
684.0;855.0;83.0;B6;DCA;BOS;6;0
2830.0;385.0;125.0;MQ;PNS;DFW;6;0
2747.0;1185.0;130.0;MQ;DFW;GSP;3;0
4227.0;365.0;52.0;9E;FWA;CVG;4;0
5890.0;635.0;87.0;XE;CLE;ORD;3;0
250.0;390.0;55.0;WN;FLL;MCO;4;0
2989.0;1145.0;135.0;WN;MCO;PIT;7;0
1421.0;620.0;164.0;DL;DTW;TPA;4;0
463.0;585.0;170.0;WN;MDW;DEN;6;0
220.0;385.0;84.0;US;SAN;PHX;7;0
3966.0;1135.0;95.0;9E;CVG;IAD;3;0
4780.0;1207.0;85.0;OO;SLC;GTF;1;0
672.0;449.0;176.0;FL;MCO;MKE;7;0
3372.0;360.0;90.0;MQ;BTR;DFW;3;0
4452.0;1310.0;91.0;OO;SLC;LWS;7;0
7134.0;1175.0;71.0;EV;CMH;IAD;7;0
1992.0;835.0;159.0;DL;TPA;DTW;1;0
1029.0;1090.0;40.0;YV;KOA;HNL;4;0
1335.0;440.0;215.0;AA;DCA;DFW;5;0
162.0;859.0;241.0;FL;SJU;ATL;2;0
564.0;905.0;205.0;AA;SFO;DFW;2;0
1430.0;840.0;82.0;DL;MKE;DTW;6;0
6557.0;1075.0;183.0;OH;JFK;ORD;7;0
1290.0;1370.0;50.0;US;PHL;LGA;5;0
460.0;395.0;85.0;WN;OKC;HOU;4;0
2410.0;370.0;185.0;AA;LAX;DFW;7;0
7294.0;334.0;46.0;YV;SBN;ORD;4;0
2383.0;725.0;72.0;DL;ATL;JAX;2;0
702.0;1031.0;239.0;UA;ORD;PHX;5;0
2528.0;405.0;125.0;WN;HOU;MCO;7;0
6419.0;687.0;138.0;OO;PDX;LAX;4;0
4444.0;590.0;98.0;OO;SLC;RAP;2;0
1396.0;1070.0;160.0;AA;DFW;ORF;2;0
1264.0;1016.0;246.0;DL;SLC;IAD;6;0
41.0;420.0;77.0;AS;ANC;BET;6;0
6625.0;387.0;60.0;OO;GJT;DEN;4;0
1586.0;1195.0;88.0;US;JAX;CLT;3;0
608.0;895.0;139.0;F9;DEN;IND;2;0
2189.0;979.0;121.0;DL;PHL;DTW;1;0
6729.0;1171.0;102.0;OO;DEN;XNA;7;0
2178.0;675.0;178.0;XE;RDU;IAH;5;0
2488.0;996.0;138.0;XE;IAH;CLT;7;0
6301.0;576.0;107.0;OO;OKC;DEN;2;0
234.0;618.0;129.0;F9;SNA;DEN;1;0
6320.0;439.0;46.0;OO;SAN;LAX;3;0
268.0;435.0;315.0;AA;SEA;JFK;4;0
4636.0;1100.0;100.0;MQ;RDU;LGA;3;0
126.0;510.0;345.0;DL;SFO;JFK;3;0
5132.0;490.0;55.0;EV;ATL;AGS;2;0
5986.0;360.0;115.0;XE;FAR;ORD;6;0
769.0;855.0;82.0;US;PHL;BOS;1;0
1018.0;585.0;230.0;US;PHL;STT;7;0
2132.0;552.0;91.0;DL;ORD;MSP;5;0
1581.0;520.0;203.0;DL;TUS;ATL;6;0
5487.0;960.0;69.0;EV;BNA;ATL;4;0
1897.0;1040.0;255.0;AA;EWR;DFW;1;0
6429.0;760.0;137.0;OH;CHS;DTW;5;0
968.0;945.0;226.0;US;SJU;CLT;3;0
376.0;1195.0;30.0;HA;LIH;HNL;2;0
1908.0;932.0;118.0;DL;DEN;MSP;6;0
6375.0;717.0;81.0;OO;ORD;CMX;4;0
6893.0;567.0;83.0;OO;SFO;PSP;7;0
2022.0;450.0;84.0;US;DCA;BOS;1;0
3980.0;985.0;91.0;9E;PNS;MEM;4;0
6269.0;1142.0;69.0;OO;RDD;SFO;4;0
4334.0;440.0;106.0;9E;DTW;ALB;1;0
1197.0;1125.0;65.0;AA;DFW;SAT;6;0
328.0;426.0;154.0;UA;LAX;DEN;3;0
5359.0;1018.0;88.0;EV;MOB;ATL;1;0
6929.0;330.0;58.0;OO;MSN;ORD;4;0
3728.0;960.0;165.0;MQ;EWR;ORD;7;0
1576.0;680.0;106.0;US;CLT;EWR;3;0
2673.0;675.0;69.0;YV;ILM;CLT;4;0
195.0;415.0;317.0;US;PHL;PHX;3;0
4319.0;790.0;105.0;MQ;ORD;HSV;4;0
346.0;1045.0;122.0;AS;SEA;OAK;2;0
2897.0;1064.0;80.0;YV;DRO;PHX;1;0
60.0;420.0;250.0;FL;LAX;ATL;7;0
1138.0;820.0;75.0;WN;JAX;BHM;5;0
2311.0;740.0;150.0;DL;ATL;DFW;5;0
5895.0;591.0;54.0;XE;ORD;ATW;5;0
308.0;1012.0;163.0;FL;DEN;ATL;1;0
780.0;785.0;140.0;WN;STL;MCO;1;0
596.0;1210.0;37.0;HA;HNL;OGG;6;0
3841.0;1045.0;76.0;9E;ATL;PNS;6;0
345.0;525.0;189.0;CO;CLE;IAH;4;0
1438.0;706.0;209.0;FL;MCO;MSP;1;0
1375.0;460.0;225.0;AA;BDL;SJU;3;0
437.0;1208.0;158.0;UA;DEN;MSY;4;0
2940.0;916.0;122.0;YV;TEX;PHX;2;0
3046.0;645.0;91.0;OO;PIT;MKE;4;0
2897.0;930.0;65.0;MQ;FSM;DFW;3;0
3949.0;540.0;94.0;9E;DTW;MLI;6;0
3773.0;970.0;125.0;9E;IAD;ATL;5;0
108.0;302.0;41.0;HA;HNL;KOA;2;0
1533.0;415.0;150.0;AA;ATL;DFW;5;0
387.0;1088.0;42.0;HA;KOA;HNL;5;0
1010.0;1050.0;207.0;CO;IAH;EWR;2;0
1605.0;1080.0;175.0;FL;MCO;DFW;7;0
5469.0;855.0;67.0;EV;MEM;MGM;1;0
3859.0;405.0;155.0;MQ;IAH;ORD;3;0
3721.0;915.0;114.0;9E;JFK;BOS;2;0
2325.0;990.0;104.0;XE;EWR;GSO;5;0
424.0;540.0;135.0;UA;TPA;IAD;5;0
1684.0;505.0;115.0;US;FLL;CLT;7;0
548.0;1185.0;137.0;US;PHX;DFW;3;0
5229.0;980.0;99.0;EV;IAH;MEM;5;0
1830.0;805.0;105.0;DL;PDX;SLC;1;0
888.0;545.0;125.0;WN;OAK;GEG;5;0
1340.0;620.0;250.0;WN;RDU;DEN;5;0
3319.0;600.0;45.0;MQ;DFW;GGG;3;0
1082.0;948.0;147.0;FL;MCO;STL;2;0
3648.0;890.0;160.0;MQ;CVG;MIA;3;0
4649.0;1130.0;180.0;MQ;LGA;MSP;4;0
204.0;923.0;106.0;FL;CAK;ATL;2;0
264.0;850.0;185.0;DL;PHX;MSP;2;0
6756.0;1386.0;47.0;OO;SFO;SMF;2;0
2954.0;754.0;211.0;DL;PHX;CVG;4;0
1292.0;565.0;93.0;B6;PIT;BOS;5;0
1708.0;555.0;108.0;US;MSY;CLT;7;0
2144.0;1260.0;69.0;US;LGA;BOS;4;0
2588.0;525.0;60.0;WN;TPA;FLL;5;0
929.0;1043.0;117.0;FL;MCI;ATL;3;0
1558.0;655.0;60.0;AA;DFW;TUL;3;0
6844.0;618.0;67.0;OO;HDN;DEN;6;0
339.0;1140.0;95.0;WN;TUL;HOU;2;0
2655.0;872.0;102.0;XE;ATL;CLE;5;0
561.0;790.0;137.0;F9;DEN;SAN;7;0
2420.0;450.0;98.0;DL;MSY;ATL;1;0
629.0;1420.0;118.0;US;PHX;OAK;6;0
109.0;1345.0;142.0;FL;ATL;DFW;2;0
1098.0;645.0;123.0;US;JAX;PHL;7;0
1426.0;1130.0;120.0;DL;FLL;ATL;2;0
6292.0;1126.0;65.0;OO;LAX;MRY;1;0
6363.0;1386.0;44.0;OO;LAX;SBA;5;0
1632.0;945.0;105.0;AA;DFW;OMA;7;0
605.0;758.0;139.0;FL;RSW;BWI;4;0
2097.0;465.0;155.0;DL;MSP;ATL;7;0
3746.0;670.0;130.0;9E;BHM;DTW;5;0
3833.0;760.0;120.0;MQ;ORD;ATL;1;0
2174.0;815.0;68.0;DL;ATL;CHS;6;0
6753.0;1045.0;116.0;OH;DTW;PVD;2;0
1416.0;870.0;130.0;AA;TUS;DFW;5;0
72.0;953.0;340.0;UA;SFO;BOS;1;0
7263.0;648.0;70.0;YV;ORD;DTW;6;0
662.0;660.0;95.0;WN;SEA;RNO;3;0
934.0;654.0;231.0;B6;LGB;ORD;4;0
732.0;815.0;205.0;AA;DFW;LGA;5;0
113.0;1220.0;66.0;US;LAS;LAX;6;0
481.0;420.0;142.0;FL;BWI;MCO;1;0
6472.0;785.0;110.0;OH;MDT;CVG;1;0
1469.0;970.0;149.0;US;PHL;ATL;7;0
1199.0;920.0;107.0;DL;ATL;STL;1;0
6499.0;551.0;71.0;OO;LAX;SJC;4;0
3983.0;625.0;80.0;MQ;EVV;ORD;2;0
1735.0;995.0;103.0;US;CLT;MCO;5;0
596.0;1195.0;153.0;US;PHX;MCI;1;0
4172.0;895.0;115.0;MQ;JFK;CLE;3;0
4525.0;735.0;85.0;OO;MCI;MSP;5;0
315.0;707.0;145.0;UA;DEN;ONT;7;0
2956.0;435.0;200.0;WN;PVD;TPA;5;0
5907.0;1144.0;99.0;XE;ORD;HSV;4;0
2973.0;465.0;90.0;XE;TUL;IAH;6;0
2664.0;785.0;157.0;YV;SAT;CLT;4;0
673.0;600.0;160.0;UA;LGA;ORD;4;0
1723.0;864.0;136.0;DL;BOS;DTW;2;0
6605.0;1215.0;102.0;OO;BIS;DEN;3;0
310.0;675.0;223.0;UA;DEN;LGA;1;0
1956.0;1055.0;55.0;WN;HOU;SAT;7;0
3689.0;600.0;85.0;9E;DTW;MDW;4;0
796.0;373.0;69.0;UA;RDU;IAD;3;0
250.0;464.0;290.0;UA;PDX;IAD;3;0
40.0;455.0;150.0;B6;TPA;JFK;6;0
964.0;445.0;240.0;WN;SEA;MDW;7;0
58.0;601.0;291.0;UA;ORD;SFO;7;0
5398.0;515.0;119.0;EV;DTW;CHA;5;0
102.0;875.0;85.0;WN;SFO;SAN;2;0
653.0;1270.0;161.0;FL;ATL;SAT;4;0
6985.0;1167.0;70.0;OO;DEN;RAP;3;0
1371.0;1040.0;95.0;WN;BOS;BWI;5;0
537.0;380.0;170.0;AS;ONT;SEA;4;0
2857.0;860.0;80.0;MQ;DFW;JAN;5;0
5045.0;825.0;86.0;EV;ORD;DTW;6;0
6711.0;1168.0;121.0;OO;DEN;PIA;4;0
2811.0;800.0;70.0;MQ;DFW;AMA;3;0
303.0;610.0;215.0;FL;ATL;DEN;4;0
3157.0;805.0;130.0;MQ;SAF;LAX;3;0
1907.0;1312.0;101.0;DL;ATL;MSY;4;0
1012.0;655.0;35.0;YV;HNL;OGG;2;0
629.0;760.0;95.0;DL;DCA;DTW;4;0
2890.0;705.0;120.0;MQ;GJT;DFW;2;0
5366.0;360.0;120.0;EV;SGF;ATL;4;0
22.0;895.0;403.0;US;PHX;HNL;5;0
1686.0;520.0;153.0;DL;ATL;LGA;7;0
5146.0;1125.0;57.0;EV;ATL;MGM;5;0
1070.0;1371.0;68.0;DL;ATL;JAX;5;0
560.0;790.0;112.0;UA;SFO;SLC;1;0
397.0;1248.0;42.0;HA;KOA;HNL;5;0
2802.0;480.0;189.0;DL;MIA;DTW;4;0
223.0;485.0;279.0;UA;ORD;PDX;4;0
488.0;795.0;109.0;US;PHX;DEN;5;0
3459.0;1235.0;65.0;MQ;DFW;LIT;7;0
4656.0;1155.0;120.0;OO;MSP;LEX;4;0
1121.0;640.0;125.0;WN;MCO;BWI;3;0
1525.0;1025.0;80.0;AA;LAX;SFO;5;0
273.0;810.0;154.0;US;PHX;IAH;4;0
586.0;730.0;205.0;WN;PHX;MDW;2;0
3249.0;1260.0;80.0;WN;LAS;ABQ;4;0
895.0;1230.0;140.0;WN;DEN;ONT;3;0
1872.0;380.0;90.0;DL;TPA;ATL;7;0
6337.0;767.0;57.0;OO;GJT;DEN;1;0
2150.0;623.0;113.0;DL;SEA;SLC;1;0
1551.0;1025.0;206.0;DL;MSP;LAS;5;0
5496.0;1020.0;104.0;EV;CHO;ATL;3;0
745.0;795.0;250.0;AA;LGA;DFW;1;0
3074.0;365.0;90.0;MQ;LAX;RNO;2;0
4170.0;605.0;110.0;MQ;ORD;SYR;2;0
1022.0;745.0;90.0;WN;BOS;BWI;4;0
900.0;624.0;101.0;UA;SAN;SFO;1;0
2807.0;1060.0;165.0;XE;PBI;IAH;3;0
5336.0;977.0;58.0;EV;ATL;GSP;3;0
4533.0;1030.0;188.0;OO;MSP;BOI;6;0
1204.0;860.0;150.0;AA;DFW;RDU;1;0
2092.0;455.0;180.0;WN;BWI;MCI;4;0
4628.0;1115.0;194.0;OO;IAH;SLC;4;0
769.0;404.0;113.0;F9;DEN;LAS;6;0
4745.0;665.0;105.0;OO;SLC;ONT;4;0
7134.0;1040.0;83.0;EV;IAD;LGA;5;0
227.0;425.0;208.0;FL;LAS;MKE;5;0
2942.0;729.0;86.0;YV;CVG;CLT;1;0
477.0;665.0;166.0;CO;RSW;EWR;6;0
